"Molecule","locus_tag","gene_name","gene_func","COG","description","theme","FDR_liver","logFC_liver","FDR_spleen","logFC_spleen"
"Chromosome","SL1344_2955","fucP","MFS/sugar transport protein","G","Carbohydrate transport and metabolism","Metabolism",0.536197526881379,0.596948734664207,0.0890830368454631,1.30108039856132
"Chromosome","SL1344_2956","fucI","Converts the aldose L-fucose into the corresponding ketose L-fuculose","G","Carbohydrate transport and metabolism","Metabolism",0.999204941602324,-0.0404795296616229,0.99400186441179,0.131060163942322
"Chromosome","SL1344_2957","fucK","Belongs to the FGGY kinase family","F","Nucleotide transport and metabolism","Metabolism",0.999204941602324,-0.0999981122498763,0.935137128960497,0.542576434070579
"Chromosome","SL1344_2958","fucU","Involved in the anomeric conversion of L-fucose","G","Carbohydrate transport and metabolism","Metabolism",0.999204941602324,0.251189919782697,0.995125012877387,-0.104419393706269
"Chromosome","SL1344_2959","fucR","M protein trans-acting positive regulator (MGA) HTH domain","K","Transcription","Information storage and processing",0.999204941602324,0.094184854281006,0.961785572332725,-0.505157280186337
"Chromosome","SL1344_2964","csdA","Aminotransferase class-V","E","Amino acid transport and metabolism","Metabolism",0.906568341447729,0.146360597740142,0.949398847443822,0.0995640746903581
"Chromosome","SL1344_2966","SL1344_2966","EamA-like transporter family","S","Function Unknown","Poorly characterised",0.33036337654604,0.949928133141473,0.108129351987132,1.29412917744634
"Chromosome","SL1344_2967","ygdL","ThiF family","H","Coenzyme transport and metabolism","Metabolism",0.7500629562998,0.35368419771726,0.0819485841882842,1.458718392359
"Chromosome","SL1344_2968","mltA","Murein-degrading enzyme. May play a role in recycling of muropeptides during cell elongation and or cell division","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.412772621306311,0.802676982882269,0.182063747905887,1.11758571181425
"Chromosome","SL1344_2969","amiC","AMIN domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.761194573362028,0.32106006931676,0.828484325539242,0.688734506120942
"Chromosome","SL1344_2970","argA","Amino acid kinase family","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,-0.314929498685923,0.98048630995855,0.33538027774748
"Chromosome","SL1344_2971","recD","A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD","L","Replication, recombination and repair ","Information storage and processing",1.1e-09,-3.88484440038673,3.21e-06,-3.51510356117956
"Chromosome","SL1344_2973","ptr","Middle or third domain of peptidase_M16","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.59181527367509,0.521314672297853,0.447695731663134,0.681660263857591
"Chromosome","SL1344_2977","comO","Prokaryotic N-terminal methylation motif","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.393152697202256,0.791260035528427,0.177683144605503,1.12046825923538
"Chromosome","SL1344_2978","comN","Prokaryotic N-terminal methylation motif","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,-0.132108196846619,0.988369206293153,0.241431438156384
"Chromosome","SL1344_2981","ptsP","GAF domain","T","Signal transduction mechanisms","Cellular processes and signaling",0.639230562207096,0.92338001406702,0.200519169950863,1.14542065190357
"Chromosome","SL1344_2982","nudH","Accelerates the degradation of transcripts by removing pyrophosphate from the 5'-end of triphosphorylated RNA, leading to a more labile monophosphorylated state that can stimulate subsequent ribonuclease cleavage","L","Replication, recombination and repair ","Information storage and processing",4.58e-13,-4.47584537261003,1.07e-06,-3.57791753954182
"Chromosome","SL1344_2983","mutH","Sequence-specific endonuclease that cleaves unmethylated GATC sequences. It is involved in DNA mismatch repair","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.42164708975241,0.862611579622889,-0.725476752409564
"Chromosome","SL1344_2984","ygdQ","Integral membrane protein TerC family","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,-0.250080443051473,0.988369206293153,-0.231443148998515
"Chromosome","SL1344_2986","tas","Aldo/keto reductase family","C","Energy production and conversion","Metabolism",0.877632536577194,0.17652422107302,0.70607753783221,0.428893158466548
"Chromosome","SL1344_2987","ygeD","Catalyzes the facilitated diffusion of 2-acyl-glycero-3- phosphoethanolamine (2-acyl-GPE) into the cell","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.977283591666363,0.0425963360292629,0.99400186441179,-0.11175258225215
"Chromosome","SL1344_2988","aas","Plays a role in lysophospholipid acylation. Transfers fatty acids to the 1-position via an enzyme-bound acyl-ACP intermediate in the presence of ATP and magnesium. Its physiological function is to regenerate phosphatidylethanolamine from 2-acyl-glycero-3-phosphoethanolamine (2-acyl-GPE) formed by transacylation reactions or degradation by phospholipase A1","I","Lipid transport and metabolism","Metabolism",0.999204941602324,0.391223878800484,0.935137128960497,0.5227315059539
"Chromosome","SL1344_2989","galR","Bacterial regulatory proteins, lacI family","K","Transcription","Information storage and processing",0.372510996404584,-0.834932855348484,0.0640470300127858,-1.44375585661408
"Chromosome","SL1344_2990","SL1344_2990","helix_turn _helix lactose operon repressor","K","Transcription","Information storage and processing",0.623705460104972,0.469337845082701,0.190173285569203,1.02036043744813
"Chromosome","SL1344_2992","lysR","LysR substrate binding domain","K","Transcription","Information storage and processing",0.933136608865202,0.0987416172230522,0.98048630995855,0.35142294662419
"Chromosome","SL1344_2994","araE","Fungal trichothecene efflux pump (TRI12)","EGP","Amino acid transport and metabolism;Carbohydrate transport and metabolism;Inorganic ion transport and metabolism","Metabolism",0.983015402524908,0.0300789216496816,0.935137128960497,0.567188919993676
"Chromosome","SL1344_2995","kduD","Enoyl-(Acyl carrier protein) reductase","IQ","Lipid transport and metabolism;Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.951332884877654,0.635443777550028,0.993614942857309,0.13670179171782
"Chromosome","SL1344_2996","kduI","Catalyzes the isomerization of 5-dehydro-4-deoxy-D- glucuronate to 3-deoxy-D-glycero-2,5-hexodiulosonate","G","Carbohydrate transport and metabolism","Metabolism",0.999204941602324,-0.00550855842758934,0.988369206293153,0.22429136849629
"Chromosome","SL1344_2998","SL1344_2998","LysR substrate binding domain","K","Transcription","Information storage and processing",0.884134218279805,-0.160206742251196,0.707567308104495,0.40137554014879
"Chromosome","SL1344_2999","SL1344_2999","Chlorhexidine efflux transporter","S","Function Unknown","Poorly characterised",0.472499912039318,-0.718899501091203,0.718271140321666,-0.398019201219957
"Chromosome","SL1344_3000","SL1344_3000","transporter","E","Amino acid transport and metabolism","Metabolism",0.59181527367509,-0.6472540992061,0.402341979012489,-1.06381615643848
"Chromosome","SL1344_3001","yohL","Metal-sensitive transcriptional repressor","S","Function Unknown","Poorly characterised",0.999204941602324,0.147268512863998,0.926546766454772,0.613826448687131
"Chromosome","SL1344_3002","yohM","Belongs to the NiCoT transporter (TC 2.A.52) family","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.387197325746109,0.816584419007653,0.082941473935764,1.28761261982438
"Chromosome","SL1344_3003","STM3025","luxR family","K","Transcription","Information storage and processing",0.999204941602324,0.325230692859957,0.988369206293153,-0.232078483132755
"Chromosome","SL1344_3004","STM3025.1N","CaiF/GrlA transcriptional regulator","S","Function Unknown","Poorly characterised",0.677421843802348,-0.405507667950188,0.527827934909328,-0.652840590432014
"Chromosome","SL1344_3005","STM3026","Fimbrial protein","S","Function Unknown","Poorly characterised",0.400670443633267,-0.795524152083175,0.793571030414305,-0.329483546097777
"Chromosome","SL1344_3006","stdC","Pili assembly chaperone PapD, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.746292188930284,0.335955353992439,0.714910264209925,0.454101726342137
"Chromosome","SL1344_3007","stdB","PapC C-terminal domain","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.956130247658857,0.0634322608943182,0.940472229646142,0.11622208255292
"Chromosome","SL1344_3008","stdA","Fimbrial protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.354585828987126,0.850082191127434,0.495356413390425,0.667998992209841
"Chromosome","SL1344_3009","SL1344_3009","YfdX protein","S","Function Unknown","Poorly characterised",0.387197325746109,-0.787994126974021,0.914034636585733,-0.160002683760733
"Chromosome","SL1344_3010","SL1344_3010","Enterobacterial Ail/Lom protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.219330949326191,-1.04965073206928,0.414510371221571,-0.780172679452049
"Chromosome","SL1344_3013","SL1344_3013","Protein of unknown function (DUF1460)","I","Lipid transport and metabolism","Metabolism",0.704900209907409,0.382659973992183,0.862287059291954,0.23275913026095
"Chromosome","SL1344_3014","SL1344_3014","Peptidase family M23","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.788196461202155,0.274476728969009,0.494469796201486,0.614376000574261
"Chromosome","SL1344_3015","idi","Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP)","F","Nucleotide transport and metabolism","Metabolism",0.472671773535968,-0.720907936632118,0.986171336129358,-0.0413442222972394
"Chromosome","SL1344_3018","recJ","DHH family","L","Replication, recombination and repair ","Information storage and processing",0.00631119340110491,-1.90734845126585,0.00127383493927875,-2.19248825454376
"Chromosome","SL1344_3019","dsbC","Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.899792962965739,-0.140809428644497,0.560642877471682,-0.60315509814468
"Chromosome","SL1344_3020","xerD","Phage integrase, N-terminal SAM-like domain","L","Replication, recombination and repair ","Information storage and processing",7.91e-17,-5.57113057926987,2.91e-11,-4.99051451285875
"Chromosome","SL1344_3021","fldB","Low-potential electron donor to a number of redox enzymes","C","Energy production and conversion","Metabolism",0.920138143399428,-0.122299457183947,0.704391191324747,-0.502466095375094
"Chromosome","SL1344_3026","yqfB","ASCH domain","S","Function Unknown","Poorly characterised",0.388891803018964,0.879780256250412,0.107567315830227,1.2831583619341
"Chromosome","SL1344_3027","bglA","Glycosyl hydrolase family 1","G","Carbohydrate transport and metabolism","Metabolism",0.682465190678341,-0.412007547418918,0.376596646480785,-0.832529784011151
"Chromosome","SL1344_3028","SL1344_3028","Putative MetA-pathway of phenol degradation","C","Energy production and conversion","Metabolism",0.464002045538299,-0.689576211792065,0.482778507165804,-0.740408845699844
"Chromosome","SL1344_3029","gcvP","The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor","E","Amino acid transport and metabolism","Metabolism",0.0240006458098211,-1.76932223623531,0.0884308863073694,-1.8125776825243
"Chromosome","SL1344_3031","gcvT","The glycine cleavage system catalyzes the degradation of glycine","E","Amino acid transport and metabolism","Metabolism",0.717495151316029,-0.378081533600578,0.616772337648633,-0.581443451529479
"Chromosome","SL1344_3032","visC","FAD binding domain","CH","Energy production and conversion;Coenzyme transport and metabolism","Metabolism",0.000393999641199078,-2.22569367981075,0.00177537878921646,-2.40733598613731
"Chromosome","SL1344_3036","ygfE","Activator of cell division through the inhibition of FtsZ GTPase activity, therefore promoting FtsZ assembly into bundles of protofilaments necessary for the formation of the division Z ring. It is recruited early at mid-cell but it is not essential for cell division","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.999204941602324,-0.412526847208824,0.999304589921669,0.00441033975103086
"Chromosome","SL1344_3037","ygfA","5-formyltetrahydrofolate cyclo-ligase family","H","Coenzyme transport and metabolism","Metabolism",0.999204941602324,0.32578095739993,0.993614942857309,0.19271539395507
"Chromosome","SL1344_3038","serA","D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain","EH","Amino acid transport and metabolism;Coenzyme transport and metabolism","Metabolism",0.566495250827069,-0.559480519909831,0.5088645773701,-0.660767639678246
"Chromosome","SL1344_3040","iciA","Controls the transcription of genes involved in arginine and lysine metabolism","K","Transcription","Information storage and processing",0.999204941602324,-0.41833817016728,0.951070102426216,-0.602901537898444
"Chromosome","SL1344_3041","yggE","Protein of unknown function (DUF541)","S","Function Unknown","Poorly characterised",0.238664205238667,1.02492972334951,0.0476640738419487,1.3413462576554
"Chromosome","SL1344_3043","yggB","Conserved TM helix","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.999204941602324,0.382012725948134,0.972504756647745,0.396053764776658
"Chromosome","SL1344_3046","epd","Catalyzes the NAD-dependent conversion of D-erythrose 4- phosphate to 4-phosphoerythronate","H","Coenzyme transport and metabolism","Metabolism",0.105195836121237,-1.37723405639202,0.342259658772025,-1.21445161195534
"Chromosome","SL1344_3048","SL1344_3048","ECF transporter, substrate-specific component","T","Signal transduction mechanisms","Cellular processes and signaling",0.999204941602324,-0.407951571271981,0.988369206293153,-0.156707821766354
"Chromosome","SL1344_3049","SL1344_3049","Cobalt transport protein","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,-0.0371095556660064,0.988369206293153,0.185218941717476
"Chromosome","SL1344_3050","SL1344_3050","ATPases associated with a variety of cellular activities","P","Inorganic ion transport and metabolism","Metabolism",0.668813482872548,0.418972463157561,0.758726647879439,0.367035079092993
"Chromosome","SL1344_3052","tktA","Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate","G","Carbohydrate transport and metabolism","Metabolism",0.182333463377938,-1.38878086496392,0.0215674444636625,-1.76722911628612
"Chromosome","SL1344_3054","speB","Catalyzes the formation of putrescine from agmatine","F","Nucleotide transport and metabolism","Metabolism",0.00655078884090256,-1.74571702471258,0.103987762644584,-1.43039715874211
"Chromosome","SL1344_3055","SL1344_3055","carboxylic ester hydrolase activity","I","Lipid transport and metabolism","Metabolism",0.999204941602324,0.214836353473446,0.960906097861678,0.45364830662129
"Chromosome","SL1344_3056","SL1344_3056","Toxin-antitoxin biofilm protein TabA","G","Carbohydrate transport and metabolism","Metabolism",0.626101160133163,-0.497557814431191,0.353294836192294,-0.977594659633297
"Chromosome","SL1344_3057","SL1344_3057","Malate/L-lactate dehydrogenase","C","Energy production and conversion","Metabolism",0.398338481494832,0.839989811073161,0.283981553602697,1.02371887731561
"Chromosome","SL1344_3058","SL1344_3058","Alcohol dehydrogenase GroES-like domain","E","Amino acid transport and metabolism","Metabolism",0.752460337369347,-0.311700020627101,0.644504747596994,0.485444188734105
"Chromosome","SL1344_3059","SL1344_3059","Belongs to the mannitol dehydrogenase family","G","Carbohydrate transport and metabolism","Metabolism",0.387253792459789,0.787098689881493,0.386325900299221,0.763074934966309
"Chromosome","SL1344_3060","SL1344_3060","FCD","K","Transcription","Information storage and processing",0.446980574468879,0.742569538348917,0.65295677221272,0.543578401490847
"Chromosome","SL1344_3062","speA","Catalyzes the biosynthesis of agmatine from arginine","H","Coenzyme transport and metabolism","Metabolism",0.346096806126311,-0.947775349461076,0.0243895182729905,1.46428032886225
"Chromosome","SL1344_3064","yqgD","Protein of unknown function (DUF2684)","S","Function Unknown","Poorly characterised",6.64e-13,-5.2624160832205,1.54e-06,-4.00272528441285
"Chromosome","SL1344_3066","galP","Fungal trichothecene efflux pump (TRI12)","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,-0.123564981764324,0.999304589921669,-0.0292779801111727
"Chromosome","SL1344_3067","sprT","SprT-like zinc ribbon domain","S","Function Unknown","Poorly characterised",0.999204941602324,-0.0422515140867476,0.988369206293153,-0.242258801143716
"Chromosome","SL1344_3068","endA","Endonuclease I","L","Replication, recombination and repair ","Information storage and processing",0.781718790089765,0.27444544478577,0.964688468669002,0.0637862112197282
"Chromosome","SL1344_3069","yggJ","Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rRNA. Acts on the fully assembled 30S ribosomal subunit","H","Coenzyme transport and metabolism","Metabolism",0.999204941602324,-0.138292215069366,0.999304589921669,-0.0043018425578796
"Chromosome","SL1344_3073","SL1344_3073","Transcriptional regulator","K","Transcription","Information storage and processing",0.999204941602324,0.180341835735707,0.497612562397703,0.943260659813313
"Chromosome","SL1344_3074","pilT","Type II/IV secretion system protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.678482445570388,0.445395748337857,0.595772525547965,0.589681853021044
"Chromosome","SL1344_3075","yggS","Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis","E","Amino acid transport and metabolism","Metabolism",0.59280206834946,0.551955383255131,0.192747066357184,1.09917479256398
"Chromosome","SL1344_3076","yggT","YGGT family","S","Function Unknown","Poorly characterised",0.663628117630217,-0.410648077981777,0.819861778900544,-0.273408929716124
"Chromosome","SL1344_3077","yggU","Uncharacterised ACR, YggU family COG1872","S","Function Unknown","Poorly characterised",0.999204941602324,-0.211909931527785,0.994479596260279,0.113151054409472
"Chromosome","SL1344_3079","yggW","Involved in the biosynthesis of porphyrin-containing compound","H","Coenzyme transport and metabolism","Metabolism",0.999204941602324,0.0686109743863055,0.999428040677881,0.00141091195309862
"Chromosome","SL1344_3080","yggM","Protein of unknown function (DUF1202)","S","Function Unknown","Poorly characterised",0.602480525359337,-0.516149592297282,0.861724958253786,-0.253553274477184
"Chromosome","SL1344_3081","ansB","Asparaginase, N-terminal","EJ","Amino acid transport and metabolism; Translation, ribosomal structure and biogenesis","Metabolism;Information storage and processing",0.999204941602324,-0.666603087537275,0.988369206293153,-0.174952865978041
"Chromosome","SL1344_3082","yggN","Protein of unknown function (DUF2884)","S","Function Unknown","Poorly characterised",0.999204941602324,-0.487752480965156,0.922415344054988,-0.57446448198072
"Chromosome","SL1344_3084","trmB","Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,0.198129584144189,0.988369206293153,-0.264154305523615
"Chromosome","SL1344_3085","mutY","FES","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.668043400199438,0.906867686107633,-0.800585602936274
"Chromosome","SL1344_3086","yggX","Could be a mediator in iron transactions between iron acquisition and iron-requiring processes, such as synthesis and or repair of Fe-S clusters in biosynthetic enzymes","C","Energy production and conversion","Metabolism",0.702912419115997,-0.520855245248824,0.447436850642859,-1.09697513396919
"Chromosome","SL1344_3087","mltC","Murein-degrading enzyme. May play a role in recycling of muropeptides during cell elongation and or cell division","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.649589376652284,0.441727016304224,0.439531051020326,-0.734281039581182
"Chromosome","SL1344_3088","nupG","Broad-specificity transporter of purine and pyrimidine nucleosides. Driven by a proton motive force","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.549587986501177,0.557795957131891,0.77998272032609,0.337912682102867
"Chromosome","SL1344_3089","speC","Orn/Lys/Arg decarboxylase, N-terminal domain","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,-0.0445843123845193,0.469432307119198,1.05314678325294
"Chromosome","SL1344_3090","yqgA","Protein of unknown function (DUF554)","S","Function Unknown","Poorly characterised",0.374506361282995,-0.830309390268736,0.710840519894254,-0.39459131624274
"Chromosome","SL1344_3091","SL1344_3091","glyoxalase bleomycin resistance protein dioxygenase","E","Amino acid transport and metabolism","Metabolism",0.548740020782532,-0.591430036317936,0.498093282091946,-0.730948168654227
"Chromosome","SL1344_3092","SL1344_3092","Acetyl-CoA hydrolase/transferase C-terminal domain","C","Energy production and conversion","Metabolism",3.86e-07,-3.00528435625766,6.35e-07,-2.87044274822492
"Chromosome","SL1344_3093","SL1344_3093","dehydratase","I","Lipid transport and metabolism","Metabolism",5.93e-15,-4.46574998477116,1.01e-12,-4.15244119256967
"Chromosome","SL1344_3095","SL1344_3095","LysR substrate binding domain","K","Transcription","Information storage and processing",5.77e-14,-4.52318439406172,3.47e-09,-4.35189378448723
"Chromosome","SL1344_3096","SL1344_3096","Type I phosphodiesterase / nucleotide pyrophosphatase","P","Inorganic ion transport and metabolism","Metabolism",0.456061784033842,-0.736959311566414,0.228651021488064,1.0149522485852
"Chromosome","SL1344_3097","SL1344_3097","Radical SAM superfamily","C","Energy production and conversion","Metabolism",0.999204941602324,-0.0973670343201592,0.98048630995855,0.344420680904013
"Chromosome","SL1344_3098","SL1344_3098","Sigma-70, region 4","K","Transcription","Information storage and processing",0.0929379016869199,1.37621928538856,0.268064069336578,0.923896438684149
"Chromosome","SL1344_3099","SL1344_3099","Protein of unknown function (DUF3156)","S","Function Unknown","Poorly characterised",0.471698673693886,0.749154057424892,0.137504119479565,1.23223590776898
"Chromosome","SL1344_3100","SL1344_3100","Amino acid permease","E","Amino acid transport and metabolism","Metabolism",0.822437456396851,-0.231643669199703,0.707567308104495,-0.430834640573591
"Chromosome","SL1344_3102","ordL","Thi4 family","E","Amino acid transport and metabolism","Metabolism",0.387253792459789,-0.817664081377848,0.480049370194521,-0.652423747200381
"Chromosome","SL1344_3103","SL1344_3103","Aldehyde dehydrogenase family","C","Energy production and conversion","Metabolism",0.953479355375921,-0.0756051700582975,0.879986485533467,-0.21327159548305
"Chromosome","SL1344_3104","iraD","Gene 25-like lysozyme","S","Function Unknown","Poorly characterised",0.999204941602324,0.325137651573626,0.976805031701309,0.390647530551038
"Chromosome","SL1344_3105","SL1344_3105","Type VI secretion system effector, Hcp","S","Function Unknown","Poorly characterised",0.43856732903036,-0.722302934062389,0.401410328542615,-0.795222543524354
"Chromosome","SL1344_3106","SL1344_3106","Polysaccharide deacetylase","G","Carbohydrate transport and metabolism","Metabolism",0.999204941602324,-0.48335904557467,0.999304589921669,0.027515662227181
"Chromosome","SL1344_3107","SL1344_3107","Carbon-nitrogen hydrolase","S","Function Unknown","Poorly characterised",0.532416071901307,-0.600437906046227,0.268442298687427,-0.975345389551733
"Chromosome","SL1344_3108","exuT","Major Facilitator Superfamily","G","Carbohydrate transport and metabolism","Metabolism",0.348046376570133,0.820692462743931,0.353837115600376,0.801393951098482
"Chromosome","SL1344_3110","uxuB","Mannitol dehydrogenase C-terminal domain","C","Energy production and conversion","Metabolism",0.999204941602324,0.229133476686207,0.915335708716661,0.58114258302381
"Chromosome","SL1344_3111","uxaC","Glucuronate isomerase","G","Carbohydrate transport and metabolism","Metabolism",0.752637514002876,-0.326972827554141,0.489780214647721,-0.707660383894415
"Chromosome","SL1344_3112","SL1344_3112","Chemoreceptor zinc-binding domain","NT","Cell motility;Signal transduction mechanisms","Cellular processes and signaling",0.657653793705325,0.440201291025713,0.656590167960417,0.56942010307673
"Chromosome","SL1344_3113","gsp","CHAP domain","E","Amino acid transport and metabolism","Metabolism",0.61461029080775,-0.489593360287696,0.894441390976599,-0.179874717508069
"Chromosome","SL1344_3114","yghU","Glutathione S-transferase, C-terminal domain","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.752460337369347,0.309450996259916,0.574368765171557,0.535977140857676
"Chromosome","SL1344_3116","SL1344_3116","periplasmic binding protein","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,-0.206937993795806,0.98048630995855,-0.368295002957076
"Chromosome","SL1344_3117","hybG","HupF/HypC family","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.999204941602324,-0.314052295229657,0.866705210386328,0.608699772868628
"Chromosome","SL1344_3120","hybD","Hydrogenase maturation protease","C","Energy production and conversion","Metabolism",0.999204941602324,0.0265949267918452,0.905362041743132,-0.6387022004991
"Chromosome","SL1344_3121","hybC","Nickel-dependent hydrogenase","C","Energy production and conversion","Metabolism",0.524602790325677,0.635718188711954,0.158079757738622,1.18277758515161
"Chromosome","SL1344_3122","hybB","Polysulphide reductase, NrfD","C","Energy production and conversion","Metabolism",0.428970233761458,0.768083006728342,0.163700204835864,1.20868428304775
"Chromosome","SL1344_3123","hybA","4Fe-4S dicluster domain","C","Energy production and conversion","Metabolism",0.692487808718819,-0.407387923191752,0.194661936858258,1.26978906980793
"Chromosome","SL1344_3124","hypO","NiFe/NiFeSe hydrogenase small subunit C-terminal","C","Energy production and conversion","Metabolism",0.272708048421535,0.977735343403414,0.361542209954143,0.856550848904921
"Chromosome","SL1344_3126","SL1344_3126","Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).","NT","Cell motility;Signal transduction mechanisms","Cellular processes and signaling",0.984219075110381,-0.0288189610174928,0.772652396864438,-0.364532215879204
"Chromosome","SL1344_3127","yqhA","Uncharacterized protein family, UPF0114","S","Function Unknown","Poorly characterised",0.999204941602324,-0.0695510970221088,0.995125012877387,-0.0905915121160152
"Chromosome","SL1344_3128","SL1344_3128","-","-","no category","no theme",0.474571427824397,0.706650355145303,0.177683144605503,1.09233836626747
"Chromosome","SL1344_3131","yghA","KR domain","IQ","Lipid transport and metabolism;Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.999204941602324,-0.174979231444234,0.624200459351227,0.888795354262611
"Chromosome","SL1344_3133","exbB","MotA/TolQ/ExbB proton channel family","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.29851642634372,-1.15367554240114,0.0900990799300606,-1.69962414014915
"Chromosome","SL1344_3135","metC","Cys/Met metabolism PLP-dependent enzyme","E","Amino acid transport and metabolism","Metabolism",0.620209055581702,-0.523518924234364,0.564134978194417,0.589070002064836
"Chromosome","SL1344_3136","yghB","SNARE associated Golgi protein","S","Function Unknown","Poorly characterised",0.989432106229246,0.0141446241159653,0.664570686200593,-0.490317064942978
"Chromosome","SL1344_3137","yqhC","AraC-type transcriptional regulator N-terminus","K","Transcription","Information storage and processing",0.999204941602324,0.0719785105628432,0.988369206293153,-0.253310056753631
"Chromosome","SL1344_3138","yqhD","Iron-containing alcohol dehydrogenase","C","Energy production and conversion","Metabolism",0.996735938363651,-0.00405450318447314,0.898391177370168,-0.178000250387654
"Chromosome","SL1344_3140","SL1344_3140","Sodium:sulfate symporter transmembrane region","P","Inorganic ion transport and metabolism","Metabolism",0.372510996404584,-0.831474975302173,0.292198622986172,-1.01354307211542
"Chromosome","SL1344_3141","SL1344_3141","HIT domain","FG","Nucleotide transport and metabolism;Carbohydrate transport and metabolism","Metabolism",0.00967584651709835,1.99369291196656,0.198640764811439,0.967384721859774
"Chromosome","SL1344_3142","ygiR","Domain of unknown function (DUF3362)","C","Energy production and conversion","Metabolism",0.999204941602324,0.225689806595089,0.985490075817696,0.324160198500573
"Chromosome","SL1344_3144","SL1344_3144","TRAP-type C4-dicarboxylate transport system small permease component","G","Carbohydrate transport and metabolism","Metabolism",0.559749394828734,-0.575531572765377,0.351530720368331,-0.877769717423983
"Chromosome","SL1344_3145","ygiK","Tripartite ATP-independent periplasmic transporter, DctM component","G","Carbohydrate transport and metabolism","Metabolism",0.40387448588929,0.813602728698112,0.0648669213395638,1.36946739904928
"Chromosome","SL1344_3146","sufI","Cell division protein that is required for growth during stress conditions. May be involved in protecting or stabilizing the divisomal assembly under conditions of stress","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.999204941602324,0.223932838127678,0.904178489615496,0.632256381183623
"Chromosome","SL1344_3149","SL1344_3149","Bacterial transcription activator, effector binding domain","K","Transcription","Information storage and processing",0.999204941602324,0.0148551181179388,0.996188712105698,0.0665321026158155
